model,id,active_energy,meter_date,meter_id
energies.energy,1470,"2,608.38",2022-10-15 13:59:47,"22,051,237"
energies.energy,1471,"2,630.06",2022-10-15 14:50:18,"22,051,237"
energies.energy,1472,"2,630.26",2022-10-15 14:50:48,"22,051,237"
energies.energy,1473,"2,630.42",2022-10-15 14:51:16,"22,051,237"
energies.energy,1474,"2,630.6",2022-10-15 14:51:47,"22,051,237"
energies.energy,1475,"2,630.83",2022-10-15 14:52:17,"22,051,237"
energies.energy,1476,"2,631.06",2022-10-15 14:52:49,"22,051,237"
energies.energy,1477,"2,631.25",2022-10-15 14:53:17,"22,051,237"
energies.energy,1478,"2,631.47",2022-10-15 14:53:49,"22,051,237"
energies.energy,1479,"2,631.69",2022-10-15 14:54:16,"22,051,237"
energies.energy,1480,"2,631.92",2022-10-15 14:54:47,"22,051,237"
energies.energy,1481,"2,632.15",2022-10-15 14:55:18,"22,051,237"
energies.energy,1482,"2,632.42",2022-10-15 14:55:48,"22,051,237"
energies.energy,1483,"2,632.66",2022-10-15 14:56:18,"22,051,237"
energies.energy,1484,"2,632.86",2022-10-15 14:56:49,"22,051,237"
energies.energy,1485,"2,633.07",2022-10-15 14:57:17,"22,051,237"
energies.energy,1486,"2,633.29",2022-10-15 14:57:49,"22,051,237"
energies.energy,1487,"2,633.49",2022-10-15 14:58:17,"22,051,237"
energies.energy,1488,"2,633.71",2022-10-15 14:58:48,"22,051,237"
energies.energy,1489,"2,633.9",2022-10-15 14:59:16,"22,051,237"
energies.energy,1490,"2,634.11",2022-10-15 14:59:48,"22,051,237"
energies.energy,1491,"2,654.94",2022-10-15 15:50:18,"22,051,237"
energies.energy,1492,"2,655.16",2022-10-15 15:50:48,"22,051,237"
energies.energy,1493,"2,655.37",2022-10-15 15:51:18,"22,051,237"
energies.energy,1494,"2,655.53",2022-10-15 15:51:47,"22,051,237"
energies.energy,1495,"2,655.71",2022-10-15 15:52:19,"22,051,237"
energies.energy,1496,"2,655.88",2022-10-15 15:52:46,"22,051,237"
energies.energy,1497,"2,656.09",2022-10-15 15:53:20,"22,051,237"
energies.energy,1498,"2,656.27",2022-10-15 15:53:46,"22,051,237"
energies.energy,1499,"2,656.47",2022-10-15 15:54:18,"22,051,237"
energies.energy,1500,"2,656.67",2022-10-15 15:54:49,"22,051,237"
energies.energy,1501,"2,656.85",2022-10-15 15:55:16,"22,051,237"
energies.energy,1502,"2,657.05",2022-10-15 15:55:47,"22,051,237"
energies.energy,1503,"2,657.24",2022-10-15 15:56:18,"22,051,237"
energies.energy,1504,"2,657.41",2022-10-15 15:56:48,"22,051,237"
energies.energy,1505,"2,657.58",2022-10-15 15:57:17,"22,051,237"
energies.energy,1506,"2,657.78",2022-10-15 15:57:50,"22,051,237"
energies.energy,1507,"2,657.97",2022-10-15 15:58:19,"22,051,237"
energies.energy,1508,"2,658.14",2022-10-15 15:58:47,"22,051,237"
energies.energy,1509,"2,658.31",2022-10-15 15:59:18,"22,051,237"
energies.energy,1510,"2,658.48",2022-10-15 15:59:49,"22,051,237"
energies.energy,1511,"2,682.29",2022-10-15 16:50:18,"22,051,237"
energies.energy,1512,"2,682.49",2022-10-15 16:50:48,"22,051,237"
energies.energy,1513,"2,682.69",2022-10-15 16:51:16,"22,051,237"
energies.energy,1514,"2,682.91",2022-10-15 16:51:47,"22,051,237"
energies.energy,1515,"2,683.14",2022-10-15 16:52:18,"22,051,237"
energies.energy,1516,"2,683.37",2022-10-15 16:52:49,"22,051,237"
energies.energy,1517,"2,683.6",2022-10-15 16:53:19,"22,051,237"
energies.energy,1518,"2,683.82",2022-10-15 16:53:46,"22,051,237"
energies.energy,1519,"2,684.06",2022-10-15 16:54:17,"22,051,237"
energies.energy,1520,"2,684.26",2022-10-15 16:54:49,"22,051,237"
energies.energy,1521,"2,684.48",2022-10-15 16:55:18,"22,051,237"
energies.energy,1522,"2,684.69",2022-10-15 16:55:47,"22,051,237"
energies.energy,1523,"2,684.89",2022-10-15 16:56:18,"22,051,237"
energies.energy,1524,"2,685.08",2022-10-15 16:56:45,"22,051,237"
energies.energy,1525,"2,685.33",2022-10-15 16:57:16,"22,051,237"
energies.energy,1526,"2,685.57",2022-10-15 16:57:49,"22,051,237"
energies.energy,1527,"2,685.8",2022-10-15 16:58:18,"22,051,237"
energies.energy,1528,"2,685.99",2022-10-15 16:58:47,"22,051,237"
energies.energy,1529,"2,686.18",2022-10-15 16:59:17,"22,051,237"
energies.energy,1530,"2,686.4",2022-10-15 16:59:47,"22,051,237"
energies.energy,1531,"2,711.45",2022-10-15 17:50:19,"22,051,237"
energies.energy,1532,"2,711.71",2022-10-15 17:50:46,"22,051,237"
energies.energy,1533,"2,712",2022-10-15 17:51:15,"22,051,237"
energies.energy,1534,"2,712.3",2022-10-15 17:51:47,"22,051,237"
energies.energy,1535,"2,712.61",2022-10-15 17:52:19,"22,051,237"
energies.energy,1536,"2,712.89",2022-10-15 17:52:46,"22,051,237"
energies.energy,1537,"2,713.2",2022-10-15 17:53:17,"22,051,237"
energies.energy,1538,"2,713.53",2022-10-15 17:53:50,"22,051,237"
energies.energy,1539,"2,713.84",2022-10-15 17:54:19,"22,051,237"
energies.energy,1540,"2,714.43",2022-10-15 17:55:18,"22,051,237"
energies.energy,1541,"2,715.29",2022-10-15 17:56:45,"22,051,237"
energies.energy,1542,"2,715.58",2022-10-15 17:57:15,"22,051,237"
energies.energy,1543,"2,715.88",2022-10-15 17:57:46,"22,051,237"
energies.energy,1544,"2,716.16",2022-10-15 17:58:17,"22,051,237"
energies.energy,1545,"2,716.44",2022-10-15 17:58:49,"22,051,237"
energies.energy,1546,"2,716.7",2022-10-15 17:59:17,"22,051,237"
energies.energy,1547,"2,716.99",2022-10-15 17:59:49,"22,051,237"
energies.energy,1548,"2,745.21",2022-10-15 18:50:20,"22,051,237"
energies.energy,1549,"2,745.51",2022-10-15 18:50:51,"22,051,237"
energies.energy,1550,"2,745.8",2022-10-15 18:51:21,"22,051,237"
energies.energy,1551,"2,746.08",2022-10-15 18:51:50,"22,051,237"
energies.energy,1552,"2,746.38",2022-10-15 18:52:21,"22,051,237"
energies.energy,1553,"2,746.66",2022-10-15 18:52:50,"22,051,237"
energies.energy,1554,"2,746.93",2022-10-15 18:53:19,"22,051,237"
energies.energy,1555,"2,747.22",2022-10-15 18:53:50,"22,051,237"
energies.energy,1556,"2,747.5",2022-10-15 18:54:21,"22,051,237"
energies.energy,1557,"2,747.78",2022-10-15 18:54:50,"22,051,237"
energies.energy,1558,"2,748.04",2022-10-15 18:55:20,"22,051,237"
energies.energy,1559,"2,748.32",2022-10-15 18:55:52,"22,051,237"
energies.energy,1560,"2,748.58",2022-10-15 18:56:21,"22,051,237"
energies.energy,1561,"2,748.82",2022-10-15 18:56:51,"22,051,237"
energies.energy,1562,"2,749.04",2022-10-15 18:57:21,"22,051,237"
energies.energy,1563,"2,749.25",2022-10-15 18:57:51,"22,051,237"
energies.energy,1564,"2,749.48",2022-10-15 18:58:21,"22,051,237"
energies.energy,1565,"2,749.71",2022-10-15 18:58:51,"22,051,237"
energies.energy,1566,"2,749.93",2022-10-15 18:59:21,"22,051,237"
energies.energy,1567,"2,750.13",2022-10-15 18:59:50,"22,051,237"
energies.energy,1568,"2,774.19",2022-10-15 19:50:18,"22,051,237"
energies.energy,1569,"2,774.45",2022-10-15 19:50:49,"22,051,237"
energies.energy,1570,"2,774.71",2022-10-15 19:51:17,"22,051,237"
energies.energy,1571,"2,774.98",2022-10-15 19:51:48,"22,051,237"
energies.energy,1572,"2,775.21",2022-10-15 19:52:16,"22,051,237"
energies.energy,1573,"2,775.5",2022-10-15 19:52:51,"22,051,237"
energies.energy,1574,"2,775.72",2022-10-15 19:53:20,"22,051,237"
energies.energy,1575,"2,775.94",2022-10-15 19:53:51,"22,051,237"
energies.energy,1576,"2,776.14",2022-10-15 19:54:20,"22,051,237"
energies.energy,1577,"2,776.37",2022-10-15 19:54:51,"22,051,237"
energies.energy,1578,"2,776.61",2022-10-15 19:55:21,"22,051,237"
energies.energy,1579,"2,776.84",2022-10-15 19:55:50,"22,051,237"
energies.energy,1580,"2,777.08",2022-10-15 19:56:21,"22,051,237"
energies.energy,1581,"2,777.33",2022-10-15 19:56:50,"22,051,237"
energies.energy,1582,"2,777.58",2022-10-15 19:57:21,"22,051,237"
energies.energy,1583,"2,777.81",2022-10-15 19:57:50,"22,051,237"
energies.energy,1584,"2,778.59",2022-10-15 19:59:20,"22,051,237"
energies.energy,1585,"2,778.82",2022-10-15 19:59:48,"22,051,237"
energies.energy,1586,"2,801.79",2022-10-15 20:50:18,"22,051,237"
energies.energy,1587,"2,802.03",2022-10-15 20:50:47,"22,051,237"
energies.energy,1588,"2,802.27",2022-10-15 20:51:16,"22,051,237"
energies.energy,1589,"2,802.55",2022-10-15 20:51:51,"22,051,237"
energies.energy,1590,"2,802.79",2022-10-15 20:52:21,"22,051,237"
energies.energy,1591,"2,803.02",2022-10-15 20:52:50,"22,051,237"
energies.energy,1592,"2,803.27",2022-10-15 20:53:21,"22,051,237"
energies.energy,1593,"2,803.5",2022-10-15 20:53:50,"22,051,237"
energies.energy,1594,"2,803.71",2022-10-15 20:54:18,"22,051,237"
energies.energy,1595,"2,803.91",2022-10-15 20:54:49,"22,051,237"
energies.energy,1596,"2,804.12",2022-10-15 20:55:21,"22,051,237"
energies.energy,1597,"2,804.3",2022-10-15 20:55:50,"22,051,237"
energies.energy,1598,"2,804.48",2022-10-15 20:56:19,"22,051,237"
energies.energy,1599,"2,804.67",2022-10-15 20:56:50,"22,051,237"
energies.energy,1600,"2,804.85",2022-10-15 20:57:19,"22,051,237"
energies.energy,1601,"2,805.02",2022-10-15 20:57:48,"22,051,237"
energies.energy,1602,"2,805.57",2022-10-15 20:59:18,"22,051,237"
energies.energy,1603,"2,805.79",2022-10-15 20:59:48,"22,051,237"
energies.energy,1604,"2,827.41",2022-10-15 21:50:17,"22,051,237"
energies.energy,1605,"2,827.6",2022-10-15 21:50:47,"22,051,237"
energies.energy,1606,"2,827.77",2022-10-15 21:51:17,"22,051,237"
energies.energy,1607,"2,827.95",2022-10-15 21:51:48,"22,051,237"
energies.energy,1608,"2,828.13",2022-10-15 21:52:17,"22,051,237"
energies.energy,1609,"2,828.53",2022-10-15 21:53:22,"22,051,237"
energies.energy,1610,"2,828.71",2022-10-15 21:53:49,"22,051,237"
energies.energy,1611,"2,828.91",2022-10-15 21:54:21,"22,051,237"
energies.energy,1612,"2,829.09",2022-10-15 21:54:51,"22,051,237"
energies.energy,1613,"2,829.26",2022-10-15 21:55:18,"22,051,237"
energies.energy,1614,"2,829.43",2022-10-15 21:55:50,"22,051,237"
energies.energy,1615,"2,829.61",2022-10-15 21:56:21,"22,051,237"
energies.energy,1616,"2,829.79",2022-10-15 21:56:51,"22,051,237"
energies.energy,1617,"2,829.96",2022-10-15 21:57:21,"22,051,237"
energies.energy,1618,"2,830.14",2022-10-15 21:57:50,"22,051,237"
energies.energy,1619,"2,830.33",2022-10-15 21:58:21,"22,051,237"
energies.energy,1620,"2,830.52",2022-10-15 21:58:51,"22,051,237"
energies.energy,1621,"2,830.76",2022-10-15 21:59:21,"22,051,237"
energies.energy,1622,"2,830.98",2022-10-15 21:59:51,"22,051,237"
energies.energy,1623,"2,853.46",2022-10-15 22:50:18,"22,051,237"
energies.energy,1624,"2,853.72",2022-10-15 22:50:50,"22,051,237"
energies.energy,1625,"2,853.96",2022-10-15 22:51:20,"22,051,237"
energies.energy,1626,"2,854.2",2022-10-15 22:51:48,"22,051,237"
energies.energy,1627,"2,854.69",2022-10-15 22:52:49,"22,051,237"
energies.energy,1628,"2,855.18",2022-10-15 22:53:49,"22,051,237"
energies.energy,1629,"2,855.44",2022-10-15 22:54:21,"22,051,237"
energies.energy,1630,"2,855.65",2022-10-15 22:54:46,"22,051,237"
energies.energy,1631,"2,855.92",2022-10-15 22:55:21,"22,051,237"
energies.energy,1632,"2,856.15",2022-10-15 22:55:50,"22,051,237"
energies.energy,1633,"2,856.37",2022-10-15 22:56:18,"22,051,237"
energies.energy,1634,"2,856.6",2022-10-15 22:56:50,"22,051,237"
energies.energy,1635,"2,856.8",2022-10-15 22:57:19,"22,051,237"
energies.energy,1636,"2,857.03",2022-10-15 22:57:50,"22,051,237"
energies.energy,1637,"2,857.25",2022-10-15 22:58:19,"22,051,237"
energies.energy,1638,"2,857.47",2022-10-15 22:58:48,"22,051,237"
energies.energy,1639,"2,857.71",2022-10-15 22:59:18,"22,051,237"
energies.energy,1640,"2,857.95",2022-10-15 22:59:47,"22,051,237"
energies.energy,1641,"2,879.03",2022-10-15 23:51:20,"22,051,237"
energies.energy,1642,"2,879.2",2022-10-15 23:51:51,"22,051,237"
energies.energy,1643,"2,879.37",2022-10-15 23:52:20,"22,051,237"
energies.energy,1644,"2,879.71",2022-10-15 23:53:20,"22,051,237"
energies.energy,1645,"2,879.9",2022-10-15 23:53:50,"22,051,237"
energies.energy,1646,"2,880.83",2022-10-15 23:56:21,"22,051,237"
energies.energy,1647,"2,881.65",2022-10-15 23:58:50,"22,051,237"
energies.energy,1648,"2,881.83",2022-10-15 23:59:21,"22,051,237"
energies.energy,1649,"2,900.66",2022-10-16 00:50:20,"22,051,237"
energies.energy,1650,"2,900.85",2022-10-16 00:50:51,"22,051,237"
energies.energy,1651,"2,901.06",2022-10-16 00:51:20,"22,051,237"
energies.energy,1652,"2,901.28",2022-10-16 00:51:49,"22,051,237"
energies.energy,1653,"2,901.48",2022-10-16 00:52:18,"22,051,237"
energies.energy,1654,"2,901.7",2022-10-16 00:52:50,"22,051,237"
energies.energy,1655,"2,901.89",2022-10-16 00:53:20,"22,051,237"
energies.energy,1656,"2,902.09",2022-10-16 00:53:47,"22,051,237"
energies.energy,1657,"2,902.32",2022-10-16 00:54:20,"22,051,237"
energies.energy,1658,"2,902.52",2022-10-16 00:54:50,"22,051,237"
energies.energy,1659,"2,902.73",2022-10-16 00:55:20,"22,051,237"
energies.energy,1660,"2,902.96",2022-10-16 00:55:51,"22,051,237"
energies.energy,1661,"2,903.14",2022-10-16 00:56:20,"22,051,237"
energies.energy,1662,"2,903.33",2022-10-16 00:56:51,"22,051,237"
energies.energy,1663,"2,903.49",2022-10-16 00:57:16,"22,051,237"
energies.energy,1664,"2,903.71",2022-10-16 00:57:50,"22,051,237"
energies.energy,1665,"2,903.92",2022-10-16 00:58:21,"22,051,237"
energies.energy,1666,"2,904.13",2022-10-16 00:58:52,"22,051,237"
energies.energy,1667,"2,904.32",2022-10-16 00:59:21,"22,051,237"
energies.energy,1668,"2,904.53",2022-10-16 00:59:50,"22,051,237"
energies.energy,1669,"2,923.83",2022-10-16 01:50:20,"22,051,237"
energies.energy,1670,"2,924.02",2022-10-16 01:50:48,"22,051,237"
energies.energy,1671,"2,924.23",2022-10-16 01:51:18,"22,051,237"
energies.energy,1672,"2,924.66",2022-10-16 01:52:21,"22,051,237"
energies.energy,1673,"2,924.86",2022-10-16 01:52:50,"22,051,237"
energies.energy,1674,"2,925.05",2022-10-16 01:53:20,"22,051,237"
energies.energy,1675,"2,925.23",2022-10-16 01:53:50,"22,051,237"
energies.energy,1676,"2,925.42",2022-10-16 01:54:19,"22,051,237"
energies.energy,1677,"2,925.6",2022-10-16 01:54:48,"22,051,237"
energies.energy,1678,"2,925.79",2022-10-16 01:55:20,"22,051,237"
energies.energy,1679,"2,925.94",2022-10-16 01:55:49,"22,051,237"
energies.energy,1680,"2,926.16",2022-10-16 01:56:21,"22,051,237"
energies.energy,1681,"2,926.33",2022-10-16 01:56:50,"22,051,237"
energies.energy,1682,"2,926.52",2022-10-16 01:57:20,"22,051,237"
energies.energy,1683,"2,926.69",2022-10-16 01:57:50,"22,051,237"
energies.energy,1684,"2,926.87",2022-10-16 01:58:19,"22,051,237"
energies.energy,1685,"2,927.06",2022-10-16 01:58:50,"22,051,237"
energies.energy,1686,"2,927.25",2022-10-16 01:59:18,"22,051,237"
energies.energy,1687,"2,927.46",2022-10-16 01:59:50,"22,051,237"
energies.energy,1688,"2,945.67",2022-10-16 02:52:18,"22,051,237"
energies.energy,1689,"2,945.76",2022-10-16 02:52:49,"22,051,237"
energies.energy,1690,"2,945.86",2022-10-16 02:53:19,"22,051,237"
energies.energy,1691,"2,945.99",2022-10-16 02:53:50,"22,051,237"
energies.energy,1692,"2,946.22",2022-10-16 02:54:51,"22,051,237"
energies.energy,1693,"2,946.34",2022-10-16 02:55:21,"22,051,237"
energies.energy,1694,"2,946.44",2022-10-16 02:55:50,"22,051,237"
energies.energy,1695,"2,946.55",2022-10-16 02:56:22,"22,051,237"
energies.energy,1696,"2,946.63",2022-10-16 02:56:50,"22,051,237"
energies.energy,1697,"2,946.73",2022-10-16 02:57:20,"22,051,237"
energies.energy,1698,"2,946.81",2022-10-16 02:57:50,"22,051,237"
energies.energy,1699,"2,946.91",2022-10-16 02:58:19,"22,051,237"
energies.energy,1700,"2,947.03",2022-10-16 02:58:49,"22,051,237"
energies.energy,1701,"2,947.16",2022-10-16 02:59:22,"22,051,237"
energies.energy,1702,"2,947.27",2022-10-16 02:59:51,"22,051,237"
energies.energy,1703,"2,962.5",2022-10-16 03:50:20,"22,051,237"
energies.energy,1704,"2,962.63",2022-10-16 03:50:47,"22,051,237"
energies.energy,1705,"2,962.79",2022-10-16 03:51:21,"22,051,237"
energies.energy,1706,"2,962.92",2022-10-16 03:51:49,"22,051,237"
energies.energy,1707,"2,963.06",2022-10-16 03:52:20,"22,051,237"
energies.energy,1708,"2,963.21",2022-10-16 03:52:50,"22,051,237"
energies.energy,1709,"2,963.34",2022-10-16 03:53:20,"22,051,237"
energies.energy,1710,"2,963.48",2022-10-16 03:53:51,"22,051,237"
energies.energy,1711,"2,963.6",2022-10-16 03:54:19,"22,051,237"
energies.energy,1712,"2,963.73",2022-10-16 03:54:50,"22,051,237"
energies.energy,1713,"2,963.86",2022-10-16 03:55:20,"22,051,237"
energies.energy,1714,"2,963.98",2022-10-16 03:55:51,"22,051,237"
energies.energy,1715,"2,964.11",2022-10-16 03:56:20,"22,051,237"
energies.energy,1716,"2,964.27",2022-10-16 03:56:51,"22,051,237"
energies.energy,1717,"2,964.42",2022-10-16 03:57:20,"22,051,237"
energies.energy,1718,"2,964.57",2022-10-16 03:57:51,"22,051,237"
energies.energy,1719,"2,964.72",2022-10-16 03:58:20,"22,051,237"
energies.energy,1720,"2,964.88",2022-10-16 03:58:50,"22,051,237"
energies.energy,1721,"2,965.01",2022-10-16 03:59:20,"22,051,237"
energies.energy,1722,"2,978.59",2022-10-16 04:50:16,"22,051,237"
energies.energy,1723,"2,978.72",2022-10-16 04:50:49,"22,051,237"
energies.energy,1724,"2,978.84",2022-10-16 04:51:18,"22,051,237"
energies.energy,1725,"2,978.98",2022-10-16 04:51:49,"22,051,237"
energies.energy,1726,"2,979.13",2022-10-16 04:52:20,"22,051,237"
energies.energy,1727,"2,979.27",2022-10-16 04:52:51,"22,051,237"
energies.energy,1728,"2,979.4",2022-10-16 04:53:18,"22,051,237"
energies.energy,1729,"2,979.55",2022-10-16 04:53:49,"22,051,237"
energies.energy,1730,"2,979.69",2022-10-16 04:54:19,"22,051,237"
energies.energy,1731,"2,979.81",2022-10-16 04:54:49,"22,051,237"
energies.energy,1732,"2,979.94",2022-10-16 04:55:16,"22,051,237"
energies.energy,1733,"2,980.09",2022-10-16 04:55:50,"22,051,237"
energies.energy,1734,"2,980.22",2022-10-16 04:56:18,"22,051,237"
energies.energy,1735,"2,980.36",2022-10-16 04:56:49,"22,051,237"
energies.energy,1736,"2,980.49",2022-10-16 04:57:18,"22,051,237"
energies.energy,1737,"2,980.61",2022-10-16 04:57:49,"22,051,237"
energies.energy,1738,"2,980.72",2022-10-16 04:58:18,"22,051,237"
energies.energy,1739,"2,980.82",2022-10-16 04:58:47,"22,051,237"
energies.energy,1740,"2,980.9",2022-10-16 04:59:19,"22,051,237"
energies.energy,1741,"2,980.98",2022-10-16 04:59:48,"22,051,237"
energies.energy,1742,"2,992.41",2022-10-16 05:50:17,"22,051,237"
energies.energy,1743,"2,992.56",2022-10-16 05:50:47,"22,051,237"
energies.energy,1744,"2,992.72",2022-10-16 05:51:21,"22,051,237"
energies.energy,1745,"2,992.86",2022-10-16 05:51:50,"22,051,237"
energies.energy,1746,"2,993.01",2022-10-16 05:52:20,"22,051,237"
energies.energy,1747,"2,993.43",2022-10-16 05:53:48,"22,051,237"
energies.energy,1748,"2,993.56",2022-10-16 05:54:17,"22,051,237"
energies.energy,1749,"2,993.68",2022-10-16 05:54:48,"22,051,237"
energies.energy,1750,"2,993.8",2022-10-16 05:55:17,"22,051,237"
energies.energy,1751,"2,993.92",2022-10-16 05:55:49,"22,051,237"
energies.energy,1752,"2,994.04",2022-10-16 05:56:19,"22,051,237"
energies.energy,1753,"2,994.17",2022-10-16 05:56:50,"22,051,237"
energies.energy,1754,"2,994.28",2022-10-16 05:57:19,"22,051,237"
energies.energy,1755,"2,994.39",2022-10-16 05:57:47,"22,051,237"
energies.energy,1756,"2,994.52",2022-10-16 05:58:19,"22,051,237"
energies.energy,1757,"2,994.66",2022-10-16 05:58:47,"22,051,237"
energies.energy,1758,"2,994.82",2022-10-16 05:59:17,"22,051,237"
energies.energy,1759,"2,994.95",2022-10-16 05:59:46,"22,051,237"
energies.energy,1760,"3,006.51",2022-10-16 06:50:09,"22,051,237"
energies.energy,1761,"3,006.64",2022-10-16 06:50:38,"22,051,237"
energies.energy,1762,"3,006.77",2022-10-16 06:51:09,"22,051,237"
energies.energy,1763,"3,006.91",2022-10-16 06:51:39,"22,051,237"
energies.energy,1764,"3,007.06",2022-10-16 06:52:10,"22,051,237"
energies.energy,1765,"3,007.19",2022-10-16 06:52:39,"22,051,237"
energies.energy,1766,"3,007.51",2022-10-16 06:53:39,"22,051,237"
energies.energy,1767,"3,007.64",2022-10-16 06:54:09,"22,051,237"
energies.energy,1768,"3,007.74",2022-10-16 06:54:39,"22,051,237"
energies.energy,1769,"3,007.86",2022-10-16 06:55:09,"22,051,237"
energies.energy,1770,"3,007.96",2022-10-16 06:55:39,"22,051,237"
energies.energy,1771,"3,008.05",2022-10-16 06:56:10,"22,051,237"
energies.energy,1772,"3,008.15",2022-10-16 06:56:40,"22,051,237"
energies.energy,1773,"3,008.25",2022-10-16 06:57:09,"22,051,237"
energies.energy,1774,"3,008.34",2022-10-16 06:57:40,"22,051,237"
energies.energy,1775,"3,008.43",2022-10-16 06:58:09,"22,051,237"
energies.energy,1776,"3,008.52",2022-10-16 06:58:38,"22,051,237"
energies.energy,1777,"3,008.62",2022-10-16 06:59:09,"22,051,237"
energies.energy,1778,"3,008.7",2022-10-16 06:59:39,"22,051,237"
energies.energy,1779,"3,021.41",2022-10-16 07:50:09,"22,051,237"
energies.energy,1780,"3,021.58",2022-10-16 07:50:39,"22,051,237"
energies.energy,1781,"3,021.74",2022-10-16 07:51:10,"22,051,237"
energies.energy,1782,"3,021.9",2022-10-16 07:51:39,"22,051,237"
energies.energy,1783,"3,022.04",2022-10-16 07:52:08,"22,051,237"
energies.energy,1784,"3,022.2",2022-10-16 07:52:39,"22,051,237"
energies.energy,1785,"3,022.35",2022-10-16 07:53:10,"22,051,237"
energies.energy,1786,"3,022.51",2022-10-16 07:53:39,"22,051,237"
energies.energy,1787,"3,022.66",2022-10-16 07:54:09,"22,051,237"
energies.energy,1788,"3,022.82",2022-10-16 07:54:38,"22,051,237"
energies.energy,1789,"3,022.96",2022-10-16 07:55:09,"22,051,237"
energies.energy,1790,"3,023.12",2022-10-16 07:55:39,"22,051,237"
energies.energy,1791,"3,023.28",2022-10-16 07:56:09,"22,051,237"
energies.energy,1792,"3,023.42",2022-10-16 07:56:39,"22,051,237"
energies.energy,1793,"3,023.65",2022-10-16 07:57:39,"22,051,237"
energies.energy,1794,"3,023.76",2022-10-16 07:58:09,"22,051,237"
energies.energy,1795,"3,023.87",2022-10-16 07:58:39,"22,051,237"
energies.energy,1796,"3,023.95",2022-10-16 07:59:08,"22,051,237"
energies.energy,1797,"3,024.07",2022-10-16 07:59:39,"22,051,237"
energies.energy,1798,"3,037.06",2022-10-16 08:50:09,"22,051,237"
energies.energy,1799,"3,037.23",2022-10-16 08:50:40,"22,051,237"
energies.energy,1800,"3,037.38",2022-10-16 08:51:09,"22,051,237"
energies.energy,1801,"3,037.52",2022-10-16 08:51:38,"22,051,237"
energies.energy,1802,"3,037.68",2022-10-16 08:52:09,"22,051,237"
energies.energy,1803,"3,037.81",2022-10-16 08:52:38,"22,051,237"
energies.energy,1804,"3,037.92",2022-10-16 08:53:09,"22,051,237"
energies.energy,1805,"3,038.05",2022-10-16 08:53:39,"22,051,237"
energies.energy,1806,"3,038.16",2022-10-16 08:54:09,"22,051,237"
energies.energy,1807,"3,038.29",2022-10-16 08:54:39,"22,051,237"
energies.energy,1808,"3,038.4",2022-10-16 08:55:09,"22,051,237"
energies.energy,1809,"3,038.52",2022-10-16 08:55:39,"22,051,237"
energies.energy,1810,"3,038.63",2022-10-16 08:56:09,"22,051,237"
energies.energy,1811,"3,038.75",2022-10-16 08:56:39,"22,051,237"
energies.energy,1812,"3,038.86",2022-10-16 08:57:08,"22,051,237"
energies.energy,1813,"3,038.98",2022-10-16 08:57:40,"22,051,237"
energies.energy,1814,"3,039.1",2022-10-16 08:58:09,"22,051,237"
energies.energy,1815,"3,039.21",2022-10-16 08:58:40,"22,051,237"
energies.energy,1816,"3,039.33",2022-10-16 08:59:09,"22,051,237"
energies.energy,1817,"3,039.45",2022-10-16 08:59:39,"22,051,237"
energies.energy,1818,"3,050.5",2022-10-16 09:50:10,"22,051,237"
energies.energy,1819,"3,050.66",2022-10-16 09:50:39,"22,051,237"
energies.energy,1820,"3,050.78",2022-10-16 09:51:10,"22,051,237"
energies.energy,1821,"3,050.91",2022-10-16 09:51:39,"22,051,237"
energies.energy,1822,"3,051.02",2022-10-16 09:52:09,"22,051,237"
energies.energy,1823,"3,051.13",2022-10-16 09:52:40,"22,051,237"
energies.energy,1824,"3,051.23",2022-10-16 09:54:39,"22,051,237"
energies.energy,1825,"3,051.65",2022-10-16 09:55:09,"22,051,237"
energies.energy,1826,"3,051.74",2022-10-16 09:55:38,"22,051,237"
energies.energy,1827,"3,051.82",2022-10-16 09:56:09,"22,051,237"
energies.energy,1828,"3,051.91",2022-10-16 09:56:39,"22,051,237"
energies.energy,1829,"3,052",2022-10-16 09:57:09,"22,051,237"
energies.energy,1830,"3,052.09",2022-10-16 09:57:39,"22,051,237"
energies.energy,1831,"3,052.18",2022-10-16 09:58:10,"22,051,237"
energies.energy,1832,"3,052.28",2022-10-16 09:58:39,"22,051,237"
energies.energy,1833,"3,052.48",2022-10-16 09:59:40,"22,051,237"
energies.energy,1834,"3,063.67",2022-10-16 10:50:40,"22,051,237"
energies.energy,1835,"3,063.77",2022-10-16 10:51:09,"22,051,237"
energies.energy,1836,"3,063.85",2022-10-16 10:51:40,"22,051,237"
energies.energy,1837,"3,063.94",2022-10-16 10:52:09,"22,051,237"
energies.energy,1838,"3,064.03",2022-10-16 10:52:38,"22,051,237"
energies.energy,1839,"3,064.15",2022-10-16 10:53:10,"22,051,237"
energies.energy,1840,"3,064.29",2022-10-16 10:53:38,"22,051,237"
energies.energy,1841,"3,064.41",2022-10-16 10:54:10,"22,051,237"
energies.energy,1842,"3,064.55",2022-10-16 10:54:39,"22,051,237"
energies.energy,1843,"3,064.68",2022-10-16 10:55:10,"22,051,237"
energies.energy,1844,"3,064.8",2022-10-16 10:55:40,"22,051,237"
energies.energy,1845,"3,064.93",2022-10-16 10:56:09,"22,051,237"
energies.energy,1846,"3,065.04",2022-10-16 10:56:40,"22,051,237"
